date,open,high,low,close,volume
2024-01-02,147.0,150.0,147.0,147.0,43000
2024-01-03,147.0,155.0,147.0,154.0,60000
2024-01-04,154.0,154.5,151.0,154.0,29000
2024-01-05,154.0,154.0,152.0,153.5,17000
2024-01-08,154.0,154.0,148.5,153.5,24000
2024-01-09,154.5,154.5,148.5,153.0,20000
2024-01-10,168.0,168.0,155.5,161.5,427000
2024-01-11,155.0,160.0,153.0,157.0,151000
2024-01-12,160.0,160.0,150.5,153.0,54000
2024-01-15,154.0,158.5,147.5,150.5,99000
2024-01-16,149.5,155.5,149.5,150.0,76000
2024-01-17,152.0,152.0,147.0,148.0,54000
2024-01-18,148.0,150.0,148.0,148.0,36000
2024-01-19,149.0,152.5,149.0,150.5,51000
2024-01-22,150.5,164.0,150.5,162.0,159000
2024-01-23,165.5,167.5,160.0,162.5,84000
2024-01-24,163.5,166.0,162.5,162.5,58000
2024-01-25,162.5,165.0,162.5,164.5,66000
2024-01-26,166.0,173.0,163.5,170.0,109000
2024-01-29,171.0,187.0,171.0,187.0,378000
2024-01-30,191.5,195.0,181.0,187.0,307000
2024-01-31,183.5,185.5,179.0,182.5,134000
2024-02-01,182.5,183.0,174.0,180.0,139000
2024-02-02,180.0,185.0,174.0,182.0,134000
2024-02-05,183.0,184.0,180.0,180.5,93000
2024-02-15,197.0,198.5,197.0,198.5,187000
2024-02-16,204.0,218.0,201.0,218.0,383000
2024-02-19,232.0,239.5,215.0,239.5,680000
2024-02-20,240.0,252.5,232.0,245.0,500000
2024-02-21,240.5,243.5,229.5,234.0,347000
2024-02-22,244.0,244.0,234.0,242.0,282000
2024-02-23,266.0,266.0,266.0,266.0,155000
2024-02-26,292.5,292.5,292.5,292.5,218000
2024-02-27,296.0,309.5,290.5,293.0,314000
2024-02-29,297.0,308.5,297.0,301.5,156000
2024-03-01,315.0,318.0,307.0,318.0,142000
2024-03-04,332.5,349.5,329.0,349.5,224000
2024-03-05,354.0,354.5,336.5,336.5,158000
2024-03-06,333.0,370.0,326.0,361.5,137000
