Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SMCI,Super Micro,Technology,Computer Hardware,30.11,19952304.0,0.77,-1.41,-10.2,2.35,0.6,0.6,0.6,18.04
CRM,Salesforce,Technology,Software - Application,184.29,12104374.0,0.82,-2.86,-5.02,-21.09,2.23,2.23,2.23,175.44
PATH,PATH,Technology,Software - Infrastructure,10.94,37502677.0,1.23,-3.36,-15.85,-26.03,0.41,0.41,0.41,5.85
MSFT,Microsoft,Technology,Software - Infrastructure,396.86,31844692.0,0.77,-1.11,-4.05,-13.1,12.64,12.64,12.64,2949.61
INTC,Intel,Technology,Semiconductors,46.18,62999327.0,0.68,-1.3,-8.08,-4.43,2.91,2.91,2.91,230.68
UAA,UAA,Consumer Cyclical,Apparel Manufacturing,7.72,11880270.0,0.89,7.37,-1.78,34.03,0.09,0.09,0.09,3.29
TWST,TWST,Healthcare,Diagnostics & Research,52.88,2186409.0,1.63,7.68,11.4,28.13,0.12,0.12,0.12,3.24
MA,Mastercard,Financial Services,Credit Services,521.93,2460374.0,0.7,0.69,-2.5,-3.82,1.28,1.28,1.28,465.79
QCOM,Qualcomm,Technology,Semiconductors,142.63,10647314.0,0.96,1.37,2.66,-11.62,1.52,1.52,1.52,152.34
AAL,AAL,Industrials,Airlines,14.4,40595984.0,0.97,3.75,-3.94,-8.34,0.58,0.58,0.58,9.51
ETOR,ETOR,Financial Services,Capital Markets,33.07,4994772.0,3.28,20.43,17.27,5.76,0.17,0.17,0.17,2.77
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,410.63,58990087.0,1.02,-1.63,-1.6,-6.37,24.22,24.22,24.22,1540.86
^SOX,PHLX Semi,Index,Market Index,8136.04,0.0,0.0,-0.02,-0.33,3.81,0.0,0.0,0.0,0.0
PLTR,Palantir,Technology,Software - Infrastructure,133.02,47657431.0,0.82,1.23,-6.92,-24.88,6.34,6.34,6.34,317.04
